country,postal_code,region,latitude,longitude,notes
US,99501,AK,61.2116,-149.8761,US_state_cap_city_AK
US,99505,AK,59.8666,-158.5996,US_state_cap_city_AK
US,99546,AK,51.874,-176.634,US_state_cap_pool_AK
US,99553,AK,54.143,-165.7854,US_state_cap_pool_AK
US,99574,AK,60.5362,-145.7534,US_state_cap_pool_AK
US,99585,AK,61.9287,-162.268,US_state_cap_pool_AK
US,99615,AK,57.6036,-153.3751,US_state_cap_city_AK
US,99623,AK,61.5463,-149.5901,US_state_cap_city_AK
US,99627,AK,62.9457,-155.5712,US_state_cap_pool_AK
US,99630,AK,60.3657,-166.2836,US_state_cap_pool_AK
US,99638,AK,52.9381,-168.8678,US_state_cap_pool_AK
US,99647,AK,59.8681,-154.0757,US_state_cap_pool_AK
US,99648,AK,55.9453,-159.2593,US_state_cap_pool_AK
US,99660,AK,57.1842,-170.2764,US_state_cap_pool_AK
US,99689,AK,59.812,-139.5505,US_state_cap_pool_AK
US,99701,AK,64.8378,-147.7164,US_state_cap_city_AK
US,99721,AK,68.1433,-151.7358,US_state_cap_pool_AK
US,99723,AK,71.2346,-156.8174,US_state_cap_pool_AK
US,99742,AK,63.7766,-171.7017,US_state_cap_pool_AK
US,99745,AK,66.0382,-154.2644,US_state_cap_pool_AK
US,99747,AK,70.1319,-143.6239,US_state_cap_pool_AK
US,99749,AK,66.975,-160.4228,US_state_cap_pool_AK
US,99764,AK,62.9617,-141.9372,US_state_cap_pool_AK
US,99766,AK,68.3486,-166.7347,US_state_cap_pool_AK
US,99771,AK,64.3537,-161.1932,US_state_cap_pool_AK
US,99785,AK,65.3342,-166.4786,US_state_cap_pool_AK
US,99788,AK,66.6544,-143.7222,US_state_cap_pool_AK
US,99789,AK,70.1927,-150.9971,US_state_cap_pool_AK
US,99801,AK,58.3628,-134.5294,US_state_cap_city_AK
US,99926,AK,55.1215,-131.579,US_state_cap_pool_AK
US,35201,AL,33.5207,-86.8025,US_warm_major_cities
US,35401,AL,33.1969,-87.5627,US_warm_major_cities
US,35440,AL,33.311,-87.1898,US_warm_coarse_step_2.5
US,35582,AL,34.4513,-88.1129,US_state_min_fill_AL
US,35801,AL,34.7269,-86.5673,US_warm_major_cities
US,36101,AL,32.357,-86.2578,US_warm_major_cities
US,36310,AL,31.5755,-85.279,US_warm_coarse_step_2.5
US,36601,AL,30.6944,-88.0431,US_warm_major_cities
US,36915,AL,31.9879,-88.3367,US_state_min_fill_AL
US,71631,AR,33.5497,-92.2604,US_grid_step_1.6_nonwarm
US,71826,AR,33.107,-93.6275,US_grid_step_1.6_nonwarm
US,72001,AR,35.047,-92.9033,US_grid_step_1.6_nonwarm
US,72002,AR,34.6313,-92.4727,US_grid_step_1.6_nonwarm
US,72012,AR,35.0937,-91.9074,US_midlat_extra_step_1.1_lat35_40
US,72311,AR,34.7195,-90.8969,US_grid_step_1.6_nonwarm
US,72322,AR,35.0562,-90.8288,US_midlat_extra_step_1.1_lat35_40
US,72410,AR,35.9423,-91.081,US_grid_step_1.6_nonwarm
US,72513,AR,36.2201,-91.6421,US_grid_step_1.6_nonwarm
US,72611,AR,36.2998,-93.2792,US_midlat_extra_step_1.1_lat35_40
US,72820,AR,35.41,-93.7286,US_grid_step_1.6_nonwarm
US,72826,AR,35.1304,-93.7116,US_midlat_extra_step_1.1_lat35_40
US,85119,AZ,33.4001,-111.5028,US_grid_step_1.6_nonwarm
US,85320,AZ,33.9186,-113.2134,US_grid_step_1.6_nonwarm
US,85321,AZ,32.2295,-112.6542,US_grid_step_1.6_nonwarm
US,85341,AZ,31.8826,-112.8157,US_grid_step_1.6_nonwarm
US,85602,AZ,31.9883,-110.2941,US_grid_step_1.6_nonwarm
US,85605,AZ,32.3265,-109.487,US_grid_step_1.6_nonwarm
US,85645,AZ,31.6723,-111.0986,US_grid_step_1.6_nonwarm
US,85920,AZ,33.8279,-109.1283,US_grid_step_1.6_nonwarm
US,86001,AZ,35.1859,-111.662,US_midlat_extra_step_1.1_lat35_40
US,86015,AZ,35.2381,-111.8335,US_grid_step_1.6_nonwarm
US,86021,AZ,36.9903,-112.9758,US_midlat_extra_step_1.1_lat35_40
US,86030,AZ,35.9278,-110.6729,US_midlat_extra_step_1.1_lat35_40
US,86033,AZ,36.6883,-110.2652,US_midlat_extra_step_1.1_lat35_40
US,86040,AZ,36.9147,-111.4558,US_midlat_extra_step_1.1_lat35_40
US,86047,AZ,35.0242,-110.6974,US_midlat_extra_step_1.1_lat35_40
US,86320,AZ,35.215,-112.5027,US_grid_step_1.6_nonwarm
US,86322,AZ,34.5697,-111.8551,US_grid_step_1.6_nonwarm
US,86334,AZ,35.0313,-112.5441,US_midlat_extra_step_1.1_lat35_40
US,86401,AZ,35.1328,-113.7033,US_midlat_extra_step_1.1_lat35_40
US,86429,AZ,35.1715,-114.5386,US_midlat_extra_step_1.1_lat35_40
US,86431,AZ,35.3896,-114.2221,US_midlat_extra_step_1.1_lat35_40
US,86520,AZ,36.1708,-109.9465,US_grid_step_1.6_nonwarm
US,91301,CA,34.1227,-118.7573,US_grid_step_1.6_nonwarm
US,92225,CA,33.6103,-114.5963,US_grid_step_1.6_nonwarm
US,92226,CA,33.5987,-114.6525,US_grid_step_1.6_nonwarm
US,92304,CA,34.5578,-115.7444,US_grid_step_1.6_nonwarm
US,92309,CA,35.3606,-116.0638,US_midlat_extra_step_1.1_lat35_40
US,92536,CA,33.4473,-116.7997,US_grid_step_1.6_nonwarm
US,92656,CA,33.5701,-117.7086,US_grid_step_1.6_nonwarm
US,93201,CA,35.8877,-119.4873,US_grid_step_1.6_nonwarm
US,93202,CA,36.3095,-119.7053,US_midlat_extra_step_1.1_lat35_40
US,93203,CA,35.1966,-118.8336,US_midlat_extra_step_1.1_lat35_40
US,93205,CA,35.587,-118.4847,US_midlat_extra_step_1.1_lat35_40
US,93420,CA,35.1661,-120.4651,US_grid_step_1.6_nonwarm
US,93422,CA,35.4754,-120.6638,US_grid_step_1.6_nonwarm
US,93504,CA,35.1871,-117.8854,US_midlat_extra_step_1.1_lat35_40
US,93510,CA,34.4835,-118.1959,US_grid_step_1.6_nonwarm
US,93512,CA,37.8926,-118.5647,US_midlat_extra_step_1.1_lat35_40
US,93513,CA,37.1679,-118.2916,US_grid_step_1.6_nonwarm
US,93516,CA,35.0037,-117.6629,US_midlat_extra_step_1.1_lat35_40
US,93519,CA,35.3089,-117.9684,US_grid_step_1.6_nonwarm
US,93522,CA,36.2948,-117.5957,US_midlat_extra_step_1.1_lat35_40
US,93601,CA,37.4076,-119.7233,US_grid_step_1.6_nonwarm
US,93920,CA,36.2458,-121.7009,US_grid_step_1.6_nonwarm
US,94501,CA,37.7706,-122.2648,US_grid_step_1.6_nonwarm
US,94508,CA,38.5769,-122.4477,US_grid_step_1.6_nonwarm
US,95001,CA,36.979,-121.898,US_midlat_extra_step_1.1_lat35_40
US,95006,CA,37.1547,-122.1365,US_midlat_extra_step_1.1_lat35_40
US,95220,CA,38.2004,-121.2186,US_grid_step_1.6_nonwarm
US,95221,CA,38.0838,-120.5608,US_midlat_extra_step_1.1_lat35_40
US,95301,CA,37.3489,-120.6028,US_midlat_extra_step_1.1_lat35_40
US,95410,CA,39.2131,-123.72,US_grid_step_1.6_nonwarm
US,95417,CA,39.6949,-123.5527,US_midlat_extra_step_1.1_lat35_40
US,95511,CA,40.1676,-123.6192,US_grid_step_1.6_nonwarm
US,95518,CA,40.8685,-124.0856,US_north_extra_step_0.9_lat40plus
US,95536,CA,40.5259,-124.2514,US_north_extra_step_0.9_lat40plus
US,95558,CA,40.2868,-124.2271,US_north_extra_step_0.9_lat40plus
US,95843,CA,38.7159,-121.3648,US_midlat_extra_step_1.1_lat35_40
US,95910,CA,39.4826,-120.8483,US_grid_step_1.6_nonwarm
US,95913,CA,39.6197,-122.1927,US_midlat_extra_step_1.1_lat35_40
US,95915,CA,40.006,-121.2491,US_north_extra_step_0.9_lat40plus
US,95916,CA,39.6776,-121.3689,US_midlat_extra_step_1.1_lat35_40
US,96006,CA,41.2175,-120.9432,US_grid_step_1.6_nonwarm
US,96007,CA,40.4574,-122.3282,US_grid_step_1.6_nonwarm
US,96008,CA,40.7409,-122.0725,US_north_extra_step_0.9_lat40plus
US,96010,CA,40.748,-123.229,US_north_extra_step_0.9_lat40plus
US,96047,CA,40.4318,-122.654,US_north_extra_step_0.9_lat40plus
US,96109,CA,40.0008,-120.1077,US_north_extra_step_0.9_lat40plus
US,96110,CA,41.3163,-120.1158,US_north_extra_step_0.9_lat40plus
US,96129,CA,39.7721,-120.4051,US_midlat_extra_step_1.1_lat35_40
US,80001,CO,39.8028,-105.0875,US_grid_step_1.6_nonwarm
US,80101,CO,39.4203,-103.9846,US_grid_step_1.6_nonwarm
US,80102,CO,39.7589,-104.4275,US_midlat_extra_step_1.1_lat35_40
US,80420,CO,39.2839,-106.0628,US_grid_step_1.6_nonwarm
US,80421,CO,39.4482,-105.4693,US_midlat_extra_step_1.1_lat35_40
US,80426,CO,39.8739,-106.8856,US_midlat_extra_step_1.1_lat35_40
US,80428,CO,40.7268,-106.9215,US_north_extra_step_0.9_lat40plus
US,80459,CO,40.0632,-106.3955,US_north_extra_step_0.9_lat40plus
US,80510,CO,40.2268,-105.5201,US_north_extra_step_0.9_lat40plus
US,80513,CO,40.2993,-105.1055,US_north_extra_step_0.9_lat40plus
US,80610,CO,40.5938,-104.7356,US_north_extra_step_0.9_lat40plus
US,80611,CO,40.6392,-104.2871,US_north_extra_step_0.9_lat40plus
US,80720,CO,40.1803,-103.2259,US_grid_step_1.6_nonwarm
US,80721,CO,40.6824,-102.1706,US_grid_step_1.6_nonwarm
US,80722,CO,40.5082,-103.2749,US_north_extra_step_0.9_lat40plus
US,80723,CO,40.2603,-103.6279,US_north_extra_step_0.9_lat40plus
US,80801,CO,39.6909,-103.1373,US_midlat_extra_step_1.1_lat35_40
US,80802,CO,38.8417,-102.194,US_grid_step_1.6_nonwarm
US,80804,CO,39.3025,-103.271,US_midlat_extra_step_1.1_lat35_40
US,81020,CO,37.3933,-104.6769,US_grid_step_1.6_nonwarm
US,81021,CO,38.4068,-103.3697,US_midlat_extra_step_1.1_lat35_40
US,81022,CO,38.1025,-104.5298,US_midlat_extra_step_1.1_lat35_40
US,81025,CO,38.2646,-104.2585,US_midlat_extra_step_1.1_lat35_40
US,81027,CO,37.0518,-103.8741,US_grid_step_1.6_nonwarm
US,81101,CO,37.4703,-105.8786,US_grid_step_1.6_nonwarm
US,81120,CO,37.0855,-106.0379,US_midlat_extra_step_1.1_lat35_40
US,81121,CO,37.0281,-107.4192,US_grid_step_1.6_nonwarm
US,81130,CO,37.8164,-106.9277,US_midlat_extra_step_1.1_lat35_40
US,81320,CO,37.7182,-108.7917,US_midlat_extra_step_1.1_lat35_40
US,81410,CO,38.7975,-107.9738,US_grid_step_1.6_nonwarm
US,81411,CO,38.2509,-108.9799,US_midlat_extra_step_1.1_lat35_40
US,81611,CO,39.1951,-106.8236,US_midlat_extra_step_1.1_lat35_40
US,81620,CO,39.6313,-106.5108,US_midlat_extra_step_1.1_lat35_40
US,81633,CO,40.377,-108.399,US_north_extra_step_0.9_lat40plus
US,81638,CO,40.325,-107.5841,US_north_extra_step_0.9_lat40plus
US,81640,CO,40.6738,-108.3699,US_north_extra_step_0.9_lat40plus
US,06002,CT,41.8316,-72.7249,US_state_min_fill_CT
US,06079,CT,42.032,-73.4038,US_state_min_fill_CT
US,06084,CT,41.8696,-72.3718,US_state_min_fill_CT
US,06230,CT,41.8473,-72.0253,US_grid_step_1.6_nonwarm
US,06384,CT,41.5831,-71.855,US_state_min_fill_CT
US,06388,CT,41.3441,-71.9765,US_state_min_fill_CT
US,06415,CT,41.5662,-72.3441,US_state_min_fill_CT
US,06437,CT,41.3154,-72.6968,US_state_min_fill_CT
US,06444,CT,41.5637,-72.9257,US_state_min_fill_CT
US,06607,CT,41.1784,-73.165,US_state_min_fill_CT
US,06752,CT,41.5287,-73.3609,US_state_min_fill_CT
US,06790,CT,41.8131,-73.1156,US_state_min_fill_CT
US,06831,CT,41.0549,-73.6594,US_state_min_fill_CT
US,06879,CT,41.2815,-73.4982,US_state_min_fill_CT
US,20001,DC,38.9122,-77.0177,US_state_min_fill_DC
US,20007,DC,38.9144,-77.074,US_state_min_fill_DC
US,20011,DC,38.9518,-77.0203,US_state_min_fill_DC
US,20015,DC,38.9658,-77.068,US_state_min_fill_DC
US,20018,DC,38.9277,-76.9762,US_state_min_fill_DC
US,20019,DC,38.8902,-76.9376,US_state_min_fill_DC
US,20020,DC,38.86,-76.9742,US_state_min_fill_DC
US,20242,DC,38.8678,-77.0289,US_state_min_fill_DC
US,20375,DC,38.8262,-77.0174,US_state_min_fill_DC
US,20522,DC,38.8932,-77.049,US_state_min_fill_DC
US,19709,DE,39.4815,-75.6832,US_state_min_fill_DE
US,19726,DE,39.6621,-75.5663,US_state_min_fill_DE
US,19736,DE,39.8082,-75.6755,US_state_min_fill_DE
US,19901,DE,39.1564,-75.4955,US_state_min_fill_DE
US,19944,DE,38.4865,-75.0589,US_state_min_fill_DE
US,19947,DE,38.679,-75.3932,US_state_min_fill_DE
US,19954,DE,38.9114,-75.5064,US_state_min_fill_DE
US,19964,DE,39.0998,-75.7287,US_state_min_fill_DE
US,19969,DE,38.7521,-75.1877,US_state_min_fill_DE
US,19973,DE,38.6404,-75.6041,US_state_min_fill_DE
US,32099,FL,30.3375,-81.7686,US_warm_major_cities
US,32301,FL,30.4286,-84.2593,US_warm_major_cities
US,32320,FL,29.7255,-85.0063,US_warm_coarse_step_2.5
US,32501,FL,30.4223,-87.2248,US_warm_major_cities
US,32615,FL,29.8135,-82.472,US_warm_coarse_step_2.5
US,32801,FL,28.5399,-81.3727,US_warm_major_cities
US,33043,FL,24.68,-81.362,US_warm_coarse_step_2.5
US,33101,FL,25.7791,-80.1978,US_warm_major_cities
US,33301,FL,26.1216,-80.1288,US_warm_major_cities
US,33601,FL,27.9961,-82.582,US_warm_major_cities
US,33701,FL,27.7723,-82.6386,US_warm_major_cities
US,33920,FL,26.7147,-81.6351,US_warm_coarse_step_2.5
US,30006,GA,33.9526,-84.5499,US_warm_major_cities
US,30101,GA,34.0756,-84.6477,US_warm_coarse_step_2.5
US,30301,GA,33.8444,-84.4741,US_warm_major_cities
US,30410,GA,32.2143,-82.4762,US_warm_coarse_step_2.5
US,30901,GA,33.4601,-81.973,US_warm_major_cities
US,31001,GA,31.9648,-83.3068,US_warm_coarse_step_2.5
US,31201,GA,32.8095,-83.6168,US_warm_major_cities
US,31401,GA,32.0749,-81.0883,US_warm_major_cities
US,31562,GA,30.5224,-82.0376,US_state_min_fill_GA
US,31901,GA,32.473,-84.9795,US_warm_major_cities
US,96707,HI,21.3453,-158.087,US_warm_major_cities
US,96749,HI,19.5893,-154.9926,US_warm_coarse_step_2.5
US,96761,HI,20.9174,-156.6772,US_warm_major_cities
US,96801,HI,21.3278,-157.8294,US_warm_major_cities
US,96898,HI,19.2836,166.6419,US_warm_coarse_step_2.5
US,50001,IA,41.3737,-93.3767,US_grid_step_1.6_nonwarm
US,50003,IA,41.6221,-94.038,US_north_extra_step_0.9_lat40plus
US,50005,IA,42.1143,-92.9882,US_north_extra_step_0.9_lat40plus
US,50020,IA,41.45,-94.7794,US_grid_step_1.6_nonwarm
US,50510,IA,42.7784,-94.9824,US_grid_step_1.6_nonwarm
US,50511,IA,43.066,-94.2306,US_north_extra_step_0.9_lat40plus
US,50601,IA,42.5527,-93.0608,US_grid_step_1.6_nonwarm
US,50603,IA,43.1482,-92.4237,US_north_extra_step_0.9_lat40plus
US,50606,IA,42.7338,-91.6668,US_north_extra_step_0.9_lat40plus
US,50830,IA,41.0401,-94.194,US_north_extra_step_0.9_lat40plus
US,50833,IA,40.6683,-94.7324,US_north_extra_step_0.9_lat40plus
US,51001,IA,42.8354,-96.5225,US_grid_step_1.6_nonwarm
US,51003,IA,42.9782,-96.0173,US_north_extra_step_0.9_lat40plus
US,51230,IA,43.3201,-96.291,US_grid_step_1.6_nonwarm
US,51520,IA,41.9504,-95.4623,US_north_extra_step_0.9_lat40plus
US,52201,IA,41.3202,-91.5472,US_north_extra_step_0.9_lat40plus
US,52202,IA,42.1583,-91.6392,US_grid_step_1.6_nonwarm
US,52203,IA,41.8313,-91.8855,US_north_extra_step_0.9_lat40plus
US,52530,IA,40.9957,-92.3162,US_grid_step_1.6_nonwarm
US,83210,ID,43.0049,-112.84,US_grid_step_1.6_nonwarm
US,83213,ID,43.6355,-113.3176,US_grid_step_1.6_nonwarm
US,83214,ID,42.56,-112.1746,US_north_extra_step_0.9_lat40plus
US,83218,ID,43.3155,-112.1644,US_north_extra_step_0.9_lat40plus
US,83223,ID,42.184,-111.4086,US_north_extra_step_0.9_lat40plus
US,83226,ID,44.4969,-114.1946,US_north_extra_step_0.9_lat40plus
US,83227,ID,44.2733,-114.4102,US_north_extra_step_0.9_lat40plus
US,83243,ID,42.1619,-112.6539,US_north_extra_step_0.9_lat40plus
US,83278,ID,44.3714,-114.8561,US_far_north_extra_step_0.7_lat44plus
US,83311,ID,42.3896,-113.5567,US_north_extra_step_0.9_lat40plus
US,83312,ID,42.0846,-113.6283,US_grid_step_1.6_nonwarm
US,83313,ID,43.4397,-114.2498,US_grid_step_1.6_nonwarm
US,83314,ID,42.9449,-114.9104,US_north_extra_step_0.9_lat40plus
US,83327,ID,43.3675,-114.7908,US_north_extra_step_0.9_lat40plus
US,83420,ID,44.0153,-111.4253,US_far_north_extra_step_0.7_lat44plus
US,83423,ID,44.1858,-112.3259,US_north_extra_step_0.9_lat40plus
US,83429,ID,44.4466,-111.3679,US_north_extra_step_0.9_lat40plus
US,83462,ID,45.255,-113.8573,US_grid_step_1.6_nonwarm
US,83464,ID,44.7389,-113.4926,US_far_north_extra_step_0.7_lat44plus
US,83469,ID,45.3769,-114.277,US_far_north_extra_step_0.7_lat44plus
US,83520,ID,46.5394,-116.3233,US_grid_step_1.6_nonwarm
US,83522,ID,46.0448,-116.3733,US_grid_step_1.6_nonwarm
US,83525,ID,45.7896,-115.5024,US_north_extra_step_0.9_lat40plus
US,83536,ID,46.2186,-116.0347,US_north_extra_step_0.9_lat40plus
US,83601,ID,43.8479,-115.2538,US_grid_step_1.6_nonwarm
US,83602,ID,44.0804,-116.124,US_north_extra_step_0.9_lat40plus
US,83604,ID,42.614,-115.8419,US_grid_step_1.6_nonwarm
US,83610,ID,44.5922,-116.6757,US_north_extra_step_0.9_lat40plus
US,83611,ID,44.6927,-115.6417,US_north_extra_step_0.9_lat40plus
US,83619,ID,44.0027,-116.9143,US_far_north_extra_step_0.7_lat44plus
US,83635,ID,44.8327,-116.0848,US_far_north_extra_step_0.7_lat44plus
US,83650,ID,42.8481,-116.6371,US_north_extra_step_0.9_lat40plus
US,83654,ID,44.994,-116.2874,US_far_north_extra_step_0.7_lat44plus
US,83677,ID,44.9698,-115.4963,US_far_north_extra_step_0.7_lat44plus
US,83801,ID,47.9267,-116.7318,US_north_extra_step_0.9_lat40plus
US,83802,ID,47.2714,-115.866,US_north_extra_step_0.9_lat40plus
US,83805,ID,48.7306,-116.3322,US_grid_step_1.6_nonwarm
US,83806,ID,46.8588,-116.3935,US_north_extra_step_0.9_lat40plus
US,83810,ID,47.5522,-116.4431,US_far_north_extra_step_0.7_lat44plus
US,83811,ID,48.1405,-116.1699,US_far_north_extra_step_0.7_lat44plus
US,83826,ID,48.9994,-116.1813,US_far_north_extra_step_0.7_lat44plus
US,83827,ID,46.7835,-116.1799,US_far_north_extra_step_0.7_lat44plus
US,60002,IL,42.4648,-88.1178,US_north_extra_step_0.9_lat40plus
US,60101,IL,41.9335,-88.0054,US_grid_step_1.6_nonwarm
US,60102,IL,42.1641,-88.3064,US_north_extra_step_0.9_lat40plus
US,60803,IL,41.6721,-87.7357,US_grid_step_1.6_nonwarm
US,60910,IL,41.0798,-87.8114,US_north_extra_step_0.9_lat40plus
US,61001,IL,42.4714,-90.1201,US_north_extra_step_0.9_lat40plus
US,61230,IL,41.7659,-90.2081,US_grid_step_1.6_nonwarm
US,61234,IL,41.398,-89.9129,US_north_extra_step_0.9_lat40plus
US,61310,IL,41.7042,-89.3472,US_north_extra_step_0.9_lat40plus
US,61410,IL,40.8023,-90.4009,US_grid_step_1.6_nonwarm
US,61411,IL,40.3852,-90.5037,US_north_extra_step_0.9_lat40plus
US,61720,IL,40.5441,-88.5266,US_grid_step_1.6_nonwarm
US,61721,IL,40.3613,-89.3231,US_north_extra_step_0.9_lat40plus
US,61722,IL,40.412,-88.6296,US_north_extra_step_0.9_lat40plus
US,61811,IL,40.3007,-87.608,US_grid_step_1.6_nonwarm
US,61910,IL,39.687,-88.3037,US_midlat_extra_step_1.1_lat35_40
US,62214,IL,38.3815,-89.5794,US_grid_step_1.6_nonwarm
US,62215,IL,38.532,-89.6202,US_grid_step_1.6_nonwarm
US,62410,IL,38.5232,-87.7219,US_midlat_extra_step_1.1_lat35_40
US,62601,IL,39.7517,-90.0458,US_midlat_extra_step_1.1_lat35_40
US,62610,IL,39.5606,-90.434,US_midlat_extra_step_1.1_lat35_40
US,62611,IL,39.8979,-90.3636,US_midlat_extra_step_1.1_lat35_40
US,62806,IL,38.374,-88.0636,US_midlat_extra_step_1.1_lat35_40
US,62807,IL,38.7231,-88.9157,US_grid_step_1.6_nonwarm
US,46001,IN,40.2561,-85.6681,US_north_extra_step_0.9_lat40plus
US,46102,IN,39.9956,-86.6198,US_grid_step_1.6_nonwarm
US,46104,IN,39.6488,-85.5828,US_grid_step_1.6_nonwarm
US,46701,IN,41.3482,-85.4142,US_north_extra_step_0.9_lat40plus
US,46910,IN,41.0389,-86.0395,US_grid_step_1.6_nonwarm
US,47320,IN,40.292,-85.258,US_north_extra_step_0.9_lat40plus
US,47420,IN,38.9132,-86.5489,US_midlat_extra_step_1.1_lat35_40
US,47916,IN,39.9836,-87.0554,US_midlat_extra_step_1.1_lat35_40
US,47918,IN,40.2811,-87.2241,US_north_extra_step_0.9_lat40plus
US,47920,IN,40.5248,-86.8238,US_north_extra_step_0.9_lat40plus
US,66002,KS,39.5594,-95.1304,US_midlat_extra_step_1.1_lat35_40
US,66403,KS,39.8707,-96.2676,US_midlat_extra_step_1.1_lat35_40
US,66710,KS,37.5197,-95.6483,US_midlat_extra_step_1.1_lat35_40
US,66830,KS,38.6393,-96.1017,US_midlat_extra_step_1.1_lat35_40
US,66930,KS,39.7044,-97.4465,US_midlat_extra_step_1.1_lat35_40
US,66932,KS,39.7719,-98.9077,US_midlat_extra_step_1.1_lat35_40
US,67001,KS,37.7797,-97.6366,US_midlat_extra_step_1.1_lat35_40
US,67002,KS,37.6985,-97.1179,US_grid_step_1.6_nonwarm
US,67004,KS,37.284,-97.7557,US_midlat_extra_step_1.1_lat35_40
US,67008,KS,37.4343,-96.7661,US_midlat_extra_step_1.1_lat35_40
US,67410,KS,38.9371,-97.2063,US_grid_step_1.6_nonwarm
US,67510,KS,37.9626,-98.2071,US_grid_step_1.6_nonwarm
US,67511,KS,38.4528,-99.0115,US_midlat_extra_step_1.1_lat35_40
US,67513,KS,38.457,-99.5378,US_grid_step_1.6_nonwarm
US,67515,KS,38.6403,-100.0462,US_midlat_extra_step_1.1_lat35_40
US,67518,KS,38.4445,-100.1949,US_midlat_extra_step_1.1_lat35_40
US,67621,KS,39.8037,-99.1255,US_grid_step_1.6_nonwarm
US,67623,KS,39.4514,-98.9539,US_midlat_extra_step_1.1_lat35_40
US,67701,KS,39.383,-101.0442,US_midlat_extra_step_1.1_lat35_40
US,67730,KS,39.7926,-101.0318,US_midlat_extra_step_1.1_lat35_40
US,67731,KS,39.7579,-101.5319,US_midlat_extra_step_1.1_lat35_40
US,67831,KS,37.1823,-99.759,US_grid_step_1.6_nonwarm
US,67836,KS,38.0215,-102.007,US_grid_step_1.6_nonwarm
US,67950,KS,37.0154,-101.9012,US_midlat_extra_step_1.1_lat35_40
US,40003,KY,38.2608,-85.0651,US_midlat_extra_step_1.1_lat35_40
US,40104,KY,38.0393,-86.2991,US_midlat_extra_step_1.1_lat35_40
US,40402,KY,37.3052,-83.9711,US_grid_step_1.6_nonwarm
US,41201,KY,38.0741,-82.7447,US_midlat_extra_step_1.1_lat35_40
US,41311,KY,37.5999,-83.714,US_midlat_extra_step_1.1_lat35_40
US,42020,KY,36.6923,-88.2929,US_midlat_extra_step_1.1_lat35_40
US,42120,KY,36.6775,-86.2636,US_grid_step_1.6_nonwarm
US,42122,KY,36.863,-86.3632,US_grid_step_1.6_nonwarm
US,42201,KY,37.2539,-86.6817,US_grid_step_1.6_nonwarm
US,42202,KY,36.6914,-86.8585,US_grid_step_1.6_nonwarm
US,42402,KY,37.8709,-87.4625,US_midlat_extra_step_1.1_lat35_40
US,42602,KY,36.6857,-85.1407,US_midlat_extra_step_1.1_lat35_40
US,70001,LA,29.9871,-90.1695,US_warm_major_cities
US,70032,LA,29.9612,-89.9965,US_warm_coarse_step_2.5
US,70112,LA,29.9605,-90.0753,US_warm_major_cities
US,70420,LA,30.4837,-90.0041,US_warm_coarse_step_2.5
US,70426,LA,30.9224,-89.8567,US_warm_coarse_step_2.5
US,70501,LA,30.2361,-92.0083,US_warm_major_cities
US,70510,LA,29.9466,-92.2416,US_warm_coarse_step_2.5
US,70801,LA,30.4492,-91.1856,US_warm_major_cities
US,71101,LA,32.5037,-93.7487,US_warm_major_cities
US,01050,MA,42.2653,-72.8733,US_state_min_fill_MA
US,01057,MA,42.101,-72.3196,US_state_min_fill_MA
US,01220,MA,42.6223,-73.1172,US_north_extra_step_0.9_lat40plus
US,01222,MA,42.0596,-73.3202,US_state_min_fill_MA
US,01368,MA,42.6722,-72.1964,US_state_min_fill_MA
US,01529,MA,42.0331,-71.5798,US_state_min_fill_MA
US,01718,MA,42.4851,-71.4328,US_north_extra_step_0.9_lat40plus
US,01913,MA,42.8559,-70.9367,US_north_extra_step_0.9_lat40plus
US,02351,MA,42.1167,-70.9543,US_grid_step_1.6_nonwarm
US,02535,MA,41.3575,-70.7416,US_north_extra_step_0.9_lat40plus
US,02554,MA,41.2725,-70.0932,US_grid_step_1.6_nonwarm
US,02630,MA,41.6983,-70.3001,US_grid_step_1.6_nonwarm
US,02631,MA,41.7492,-70.0699,US_north_extra_step_0.9_lat40plus
US,02724,MA,41.685,-71.1748,US_state_min_fill_MA
US,20606,MD,38.2471,-76.7481,US_grid_step_1.6_nonwarm
US,20607,MD,38.672,-77.0162,US_midlat_extra_step_1.1_lat35_40
US,21001,MD,39.5109,-76.1805,US_grid_step_1.6_nonwarm
US,21520,MD,39.6355,-79.3085,US_grid_step_1.6_nonwarm
US,21530,MD,39.6993,-78.5739,US_state_min_fill_MD
US,21601,MD,38.7768,-76.0758,US_state_min_fill_MD
US,21723,MD,39.3211,-77.0051,US_state_min_fill_MD
US,21767,MD,39.6996,-77.7499,US_state_min_fill_MD
US,21811,MD,38.3475,-75.1866,US_grid_step_1.6_nonwarm
US,21866,MD,37.9666,-76.0235,US_state_min_fill_MD
US,04001,ME,43.5494,-70.9307,US_grid_step_1.6_nonwarm
US,04210,ME,44.0948,-70.239,US_far_north_extra_step_0.7_lat44plus
US,04211,ME,44.197,-70.2395,US_far_north_extra_step_0.7_lat44plus
US,04216,ME,44.6637,-70.7967,US_north_extra_step_0.9_lat40plus
US,04401,ME,44.8242,-68.7918,US_north_extra_step_0.9_lat40plus
US,04408,ME,44.8861,-68.2959,US_grid_step_1.6_nonwarm
US,04413,ME,45.5507,-67.7436,US_north_extra_step_0.9_lat40plus
US,04462,ME,45.6596,-68.7101,US_far_north_extra_step_0.7_lat44plus
US,04478,ME,45.8641,-69.8768,US_far_north_extra_step_0.7_lat44plus
